sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5
L816436 - RED - SIZE 14/16	B01MSW695K	14.99		14.99	percent	5	5.00								
L816436 - RED - SIZE 18/20	B01N7FB161	16.99		16.99	percent	5	5.00								
L816436 - RED - SIZE 8	B01N1PEFY5	16.99		16.99	percent	5	5.00								
L816436 - TURQUOISE - SIZE 10/12	B019PMZTC2	9.99		9.99	percent	5	5.00								
L816436 - TURQUOISE - SIZE 14/16	B019PMZESG	9.99		9.99	percent	5	5.00								
L816436 - TURQUOISE - SIZE 18/20	B019PMZG2K	16.99		16.99	percent	5	5.00								
L816436 - TURQUOISE - SIZE 8	B019PMZL7K	16.99		16.99	percent	5	5.00								
L816756 - Turq - 10/12	B019PMZ84Q	14.99		14.99	percent	5	5.00								
L816756 - Turq - 14/16	B019PMZPS0	13.99		13.99	percent	5	5.00								
L816756 - Turq - 18/20	B019PMZWVA	15.99		15.99	percent	5	5.00								
L816756 - Turq - 8	B019PMZDB4	14.99		14.99	percent	5	5.00								
L818548-BlueCombo-10/12	B07C5FL97M	15.99													
L818548-BlueCombo-14/16	B07C5BTV24	15.99													
L818548-BlueCombo-18/20	B07C4ZW5JD	17.99													
L818548-BlueCombo-8	B07C59F5DF	10.99													
L818548-Green-10/12	B07C56XNSQ	19.99													
L818548-Green-14/16	B07C59W5N7	19.99													
L818548-Green-18/20	B07C5BQ78N	16.99													
L818548-Green-8	B07C576JNG	11.99													
L818548-Grey-10/12	B07C59LWWM	15.99													
L818548-Grey-14/16	B07C4ZW79Z	18.99													
L818548-Grey-18/20	B07C5BLHBD	21.99													
L818548-Grey-8	B07C57M8W8	15.99													
L818548-Orange-10/12	B07C572W59	17.99													
L818548-Orange-14/16	B07C5B4BF4	15.99													
L818548-Orange-18/20	B07C5B7NBF	13.99													
L818548-Orange-8	B07C5B3ZWS	15.99													
L819168-Red-10/12	B07C5987NH	10.99													
L819168-Red-14/16	B07C5BHFHQ	10.99													
L819168-Red-18/20	B07C4ZW7B2	15.99													
L819168-Red-8	B07C5CGY8Z	15.99		17.99											
L819644 - Asphalt - 10/12	B071R7CQ16	16.99													
L819644 - Asphalt - 14/16	B071Y8C19H	16.99													
L819644 - Asphalt - 18/20	B06ZZS4LXF	16.99													
L819644 - Asphalt - 8	B071D993NF	16.99													
L819644 - Blk Heather - 10/12	B019PMZC60	17.99													
L819644 - Blk Heather - 14/16	B019PMZNXM	17.99													
L819644 - Blk Heather - 18/20	B019PMZASA	16.99													
L819644 - Blk Heather - 8	B019PMZ9AY	16.99													
L819644 - CHARCOAL HEATHER - SIZE10/12	B019PMZTBI	17.99													
L819644 - HAWAIIAN- SIZE 10/12	B06XBN4FKW	17.99													
L819644 - HAWAIIAN- SIZE 14/16	B06XBSSCCG	16.99													
L819644 - HAWAIIAN- SIZE 18/20	B06XBYBYKS	16.99													
L819644 - HAWAIIAN- SIZE 8	B06XC6X4ZZ	16.99													
L819644 - Turq - 10/12	B019PMZERC	17.99													
L819644 - Turq - 14/16	B019PMZMN8	17.99													
L819644 - Turq - 18/20	B019PMZFXA	16.99													
L819644 - Turq - 8	B019PMZ9EK	16.99													
L819787 - BLACK - SIZE 10/12	B06XBZPKBV	16.99													
L819787 - BLACK - SIZE 14/16	B06XC7PRTW	16.99													
L819787 - BLACK - SIZE 18/20	B06XC7DVVZ	16.99													
L819787 - BLACK - SIZE 8	B06XBYC1KN	16.99													
L819787 - COBALT - SIZE 14/16	B06XC5XM88	10.99													
L819787 - COBALT - SIZE 18/20	B06XC5S3SP	16.99													
L819787 - COBALT - SIZE 8	B06XC63FDG	16.99													
L819787 - COBALT -SIZE 10/12	B06XC621NN	16.99													
L819787 - NAVY - SIZE 10/12	B06XC6418Q	16.99													
L819787 - NAVY - SIZE 14/16	B06XC185CR	16.99													
L819787 - NAVY - SIZE 18/20	B06XC5V4LZ	16.99													
L819787 - NAVY - SIZE 8	B06XC6DHMT	15.99													
L819857 - BLACK - SIZE 10/12	B06XC2VJSR	16.99		16.99	percent	5	5.00								
L819857 - BLACK - SIZE 14/16	B06XBZPHCP	17.99		17.99	percent	5	5.00								
L819857 - BLACK - SIZE 18/20	B06XBYBZB9	16.99		16.99	percent	5	5.00								
L819857 - BLACK - SIZE 8	B06XBRSJZF	15.99		16.99	percent	5	5.00								
L819857 - BLUE - SIZE 10/12	B06XC6JTJQ	16.99		16.99	percent	5	5.00								
L819857 - BLUE - SIZE 14/16	B06XC9KKGH	16.99		16.99	percent	5	5.00								
L819857 - BLUE - SIZE 18/20	B06XC74J8F	16.99		16.99	percent	5	5.00								
L819857 - BLUE - SIZE 8	B06XC7TSP4	16.99		16.99	percent	5	5.00								
L819947 - BLACK - SIZE 10/12	B06XBR3D1R	16.99													
L819947 - BLACK - SIZE 14/16	B06XBZN15L	16.99													
L819947 - BLACK - SIZE 18/20	B06XC6ZZTQ	16.99													
L819947 - BLACK - SIZE 8	B06XC5CJBY	16.99													
L819947 - BLUE - SIZE 10/12	B06XBRP67Y	16.99													
L819947 - BLUE - SIZE 14/16	B06XC87YF7	16.99													
L819947 - BLUE - SIZE 18/20	B06XBRP89S	16.99													
L819947 - BLUE - SIZE 8	B06XBN4CLR	4.99													
L819967 - BLUE - SIZE 10/12	B06XC6JWGQ	16.99													
L819967 - BLUE - SIZE 14/16	B06XBYC1HT	16.99													
L819967 - BLUE - SIZE 18/20	B06XC6WFZ7	16.99													
L819967 - BLUE - SIZE 8	B06XC8JZ4W	16.99													
L819967 - ORANGE - SIZE 10/12	B06XBN4GXZ	17.99													
L819967 - ORANGE - SIZE 14/16	B06XBYC1HX	17.99													
L819967 - ORANGE - SIZE 18/20	B06XC16HWJ	16.99													
L819967 - ORANGE - SIZE 8	B06XBYBYNZ	16.99													
L844324 - HIGHLIGHT - SIZE 10/12	B00GTNDDVA	19.99		19.99	percent	5	5.00								
L844324 - HIGHLIGHT - SIZE 14/16	B00GTNDDUG	19.99		19.99	percent	5	5.00								
L844324 - HIGHLIGHT - SIZE 18/20	B00GTNDDVU	19.99		19.99	percent	5	5.00								
L844324 - HIGHLIGHT - SIZE 8	B00GTNDDPG	19.99		19.99	percent	5	5.00								
L844324 - OCEAN BLUE - SIZE 10/12	B01NCJ7RO4	19.99		19.99	percent	5	5.00								
L844324 - OCEAN BLUE - SIZE 14/16	B01N2QYZIU	19.99		19.99	percent	5	5.00								
L844324 - OCEAN BLUE - SIZE 18/20	B01MQT4F40	19.99		19.99	percent	5	5.00								
L844324 - OCEAN BLUE - SIZE 8	B01N1PE99I	16.99		16.99	percent	5	5.00								
L844324 - ORANGE - SIZE 10/12	B00GTNDFTK	19.99		19.99	percent	5	5.00								
L844324 - ORANGE - SIZE 14/16	B00GTNDFGI	19.99		19.99	percent	5	5.00								
L844324 - ORANGE - SIZE 18/20	B00GTNDFHC	19.99		19.99	percent	5	5.00								
L844324 - ORANGE - SIZE 8	B00GTNDFDQ	19.99		19.99	percent	5	5.00								
L844324 - WHITE - SIZE 10/12	B00GTNDHP2	19.99		19.99	percent	5	5.00								
L844324 - WHITE - SIZE 14/16	B00GTNDHE8	19.99		19.99	percent	5	5.00								
L844324 - WHITE - SIZE 18/20	B00GTNDHIE	19.99		19.99	percent	5	5.00								
L844324 - WHITE - SIZE 8	B00GTNDFPY	19.99		19.99	percent	5	5.00								
L845572 - HIGHLIGHT-N - SIZE 10/12	B00H39QFQO	15.99		16.99	percent	5	5.00								
L845572 - HIGHLIGHT-N - SIZE 14/16	B00H39QFQ4	10.99		11.99	percent	5	5.00								
L845572 - HIGHLIGHT-N - SIZE 18/20	B00H39QFSW	10.99		11.99	percent	5	5.00								
L845572 - HIGHLIGHT-N - SIZE 8	B00H39QG4A	16.99		16.99	percent	5	5.00								
L845572 -Turq- 10/12	B0073NOLS4	16.99													
L845572 -Turq- 14/16	B0073NOLQQ	19.99													
L845572 -Turq- 18/20	B0073NOLTI	19.99													
L845572 -Turq- 8	B0073NOLT8	16.99													
L845572 -White- 10/12	B0073NOJ04	13.99													
L845572 -White- 14/16	B0073NOJ36	10.99													
L845572 -White- 18/20	B0073NOIZK	18.99													
L845572 -White- 8	B0073NOHIS	11.99													
L845572-AMPABLUE-10/12	B0799RKS39	12.99		13.99	percent	5	5.00								
L845572-AMPABLUE-14/16	B0799RZ9JL	17.99		18.99	percent	5	5.00								
L845572-AMPABLUE-18/20	B0799SZY9W	14.99		14.99	percent	5	5.00								
L845572-AMPABLUE-8	B0799RG61Q	8.99		9.99	percent	5	5.00								
L845572-COBALT-10/12	B077KPHGVF	10.99		11.99	percent	5	5.00								
L845572-COBALT-14/16	B077KC79Q7	16.99		16.99	percent	5	5.00								
L845572-COBALT-18/20	B077KD47RF	16.99		16.99	percent	5	5.00								
L845572-COBALT-8	B077KM1TRR	16.99		16.99	percent	5	5.00								
L845572-NAVY/HEATHER-10/12	B0799S5LBN	16.99		16.99	percent	5	5.00								
L845572-NAVY/HEATHER-14/16	B0799RNR99	16.99		16.99	percent	5	5.00								
L845572-NAVY/HEATHER-18/20	B0799S2R9L	16.99		16.99	percent	5	5.00								
L845572-NAVY/HEATHER-8	B0799RH6HM	8.99		9.99	percent	5	5.00								
L845765 - HIGHLIGHT - SIZE 10/12	B00X4KBLTW	19.99		19.99	percent	5	5.00								
L845765 - HIGHLIGHT - SIZE 14/16	B00X4KBVRY	19.99		19.99	percent	5	5.00								
L845765 - HIGHLIGHT - SIZE 18/20	B00X4KCARE	16.99		16.99	percent	5	5.00								
L845765 - HIGHLIGHT - SIZE 8	B00X4KCB3M	19.99		19.99	percent	5	5.00								
L845765 - ORANGE - SIZE 10/12	B00X4KC9RU	16.99		16.99	percent	5	5.00								
L845765 - ORANGE - SIZE 14/16	B00X4KCA0Q	16.99		16.99	percent	5	5.00								
L845765 - ORANGE - SIZE 18/20	B00X4KCL5K	16.99		16.99	percent	5	5.00								
L845765 - ORANGE - SIZE 8	B00X4KCKV0	16.99		16.99	percent	5	5.00								
L845765-AMPABLUE-10/12	B0799RHJDD	16.99		16.99	percent	5	5.00								
L845765-AMPABLUE-14/16	B0799RTQRN	16.99		16.99	percent	5	5.00								
L845765-AMPABLUE-18/20	B0799SQRY1	16.99		16.99	percent	5	5.00								
L845765-AMPABLUE-8	B0799RM6R5	11.99		19.99	percent	5	5.00								
L845765-YELLOW-10/12	B0799RVNMB	11.99		16.99	percent	5	5.00								
L845765-YELLOW-18/20	B0799RDRJL	11.99		16.99	percent	5	5.00								
L845765-YELLOW-8	B0799RM4KF	11.99		16.99	percent	5	5.00								
L858788-AMPABLUE-10/12	B0799QXK38	8.99		11.99	percent	5	5.00								
L858788-AMPABLUE-14/16	B0799S5QVJ	8.99		11.99	percent	5	5.00								
L858788-AMPABLUE-18/20	B0799SHJDR	8.99		11.99	percent	5	5.00								
L858788-AMPABLUE-8	B0799RHWBF	16.99		16.99	percent	5	5.00								
L858788-NAVY/HEATHER-10/12	B0799RM59X	8.99		32.99	percent	5	5.00								
L858788-NAVY/HEATHER-14/16	B0799S335D	20.99		20.99	percent	5	5.00								
L858788-NAVY/HEATHER-18/20	B0799S41WQ	8.99		19.99	percent	5	5.00								
L858788-NAVY/HEATHER-8	B0799RLRDH	8.99		16.99	percent	5	5.00								
L858788-WHITE-10/12	B0799RKGR5	8.99		9.99	percent	5	5.00								
L858788-WHITE-14/16	B0799RPFL1	8.99		20.99	percent	5	5.00								
L858788-WHITE-8	B0799SQVZM	8.99		20.99	percent	5	5.00								
L911127 - BLUE - SIZE 2XL	B06XC6242Z	16.99													
L911127 - BLUE - SIZE L	B06XC698P8	16.99													
L911127 - BLUE - SIZE M	B06XC8HDFC	16.99													
L911127 - BLUE - SIZE S	B06XBZN2K3	16.99													
L911127 - BLUE - SIZE XL	B06XBQCMB1	16.99													
L911127 - GREY - SIZE L	B06XC5Q8G9	16.99													
L911127 - GREY - SIZE M	B06XBN4GY7	16.99													
L911127 - GREY - SIZE S	B06XBZM1CX	16.99													
L911127 - GREY - SIZE XL	B06XC5MYR5	16.99													
L911508-BLUE/HEATHER(434)-2XL	B07CZ3XV7H	12.99													
L911508-BLUE/HEATHER(434)-L	B07CZ4HW9T	16.99													
L911508-BLUE/HEATHER(434)-M	B07CZ3MH9W	16.99													
L911508-BLUE/HEATHER(434)-S	B07CZ3MXXQ	16.99													
L911508-BLUE/HEATHER(434)-XL	B07CZ3QN34	16.99													
L911508-CHARCOAL(019)-2XL	B075DR94DM	12.99													
L911508-CHARCOAL(019)-L	B075DRPZ3Y	20.99													
L911508-CHARCOAL(019)-M	B075DSKXKC	16.99													
L911508-CHARCOAL(019)-S	B075DRX72J	16.99													
L911508-CHARCOAL(019)-XL	B075DRRR7H	20.99													
L914788-BLUE COMBO(089)-2XL	B0763WS7FJ	16.99													
L914788-BLUE COMBO(089)-L	B07641VV3T	12.99													
L914788-BLUE COMBO(089)-M	B0763YDBLX	16.99													
L914788-BLUE COMBO(089)-S	B0763WS7GC	20.99													
L914788-BLUE COMBO(089)-XL	B076429V8K	16.99													
L914788-CHARCOAL(019)-2XL	B0763Y5Y8W	16.99													
L914788-CHARCOAL(019)-L	B0763YDBJ6	16.99													
L914788-CHARCOAL(019)-M	B0763ZT9F7	16.99													
L914788-CHARCOAL(019)-S	B0763Y9BRH	20.99													
L914788-CHARCOAL(019)-XL	B0763Y5Y7W	16.99													
L914818-BLACK(001)-2XL	B0763Y9B54	16.99													
L914818-BLACK(001)-M	B0763WR15X	14.99													
L914818-BLACK(001)-S	B0763Y9BSV	9.99													
L914818-BLACK(001)-XL	B0763WQYKB	16.99													
L914818-GREEN(300)-2XL	B07643VCBK	16.99													
L914818-GREEN(300)-L	B0763YDFCF	16.99													
L914818-GREEN(300)-M	B07641P1YM	20.99													
L914818-GREEN(300)-S	B07641XTBZ	20.99													
L914818-GREEN(300)-XL	B0763WR17J	16.99													
L915166 -Black- L	B019PK6I2O	13.99													
L915166 -Black- M	B019PK6LPI	13.99													
L915166 -Black- S	B019PK6YQE	13.99													
L915166 -Black- XL	B019PK76FC	13.99													
L915196 - Green - L	B019PK6SX8	13.99													
L915196 - Green - M	B019PK6QX0	13.99													
L915196 - Green - S	B019PK6T64	13.99													
L915196 - Green - XL	B019PK6I1K	13.99													
L915196 -Black - L	B019PK715M	13.99													
L915196 -Black - M	B019PK70UI	13.99													
L915196 -Black - S	B019PK6PAE	13.99													
L915196 -Black - XL	B019PK6NMO	13.99													
L915196 -Peacoat - L	B019PK6V12	13.99													
L915196 -Peacoat - M	B019PK6YSW	13.99													
L915196 -Peacoat - S	B019PK70T4	13.99													
L915196 -Peacoat - XL	B019PK6WUW	13.99													
L915248-BLUE COMBO(089)-2XL	B0763Y6BPZ	16.99													
L915248-BLUE COMBO(089)-L	B0763Y9B8T	16.99													
L915248-BLUE COMBO(089)-M	B0763ZT9K1	16.99													
L915248-BLUE COMBO(089)-S	B0763WQYKM	16.99													
L915248-BLUE COMBO(089)-XL	B0763YD5MP	16.99													
L915248-GREEN(300)-2XL	B0763YDF9F	16.99													
L915248-GREEN(300)-L	B07642H1L6	16.99													
L915248-GREEN(300)-M	B07641VV62	16.99													
L915248-GREEN(300)-S	B0763Y9BY4	20.99													
L915248-GREEN(300)-XL	B07641XT9K	16.99													
L915268-BLUE COMBO(089)-2XL	B07643VCC9	16.99													
L915268-BLUE COMBO(089)-L	B07641VV57	16.99													
L915268-BLUE COMBO(089)-M	B0763WS7JG	16.99													
L915268-BLUE COMBO(089)-S	B07641VV56	16.99													
L915268-BLUE COMBO(089)-XL	B0763YDBP4	16.99													
L915268-ORANGE(800)-2XL	B0763Y5Y77	12.99													
L915268-ORANGE(800)-L	B0763ZT9DN	7.99													
L915268-ORANGE(800)-M	B07643VCC8	9.99													
L915268-ORANGE(800)-XL	B07641P1VS	19.99													
L915628-GREY(020)-2XL	B076429V6M	16.99													
L915628-GREY(020)-L	B0763YD5KL	16.99													
L915628-GREY(020)-M	B07641P1WB	16.99													
L915628-GREY(020)-S	B0763YDBK5	16.99													
L915628-GREY(020)-XL	B0763WQYK8	16.99													
L915628-GREY/GREEN(022)-2XL	B076429V9X	16.99													
L915628-GREY/GREEN(022)-L	B07642H1L2	16.99													
L915628-GREY/GREEN(022)-M	B0763Y9BXB	12.99													
L915628-GREY/GREEN(022)-S	B07641MCQM	16.99													
L915628-GREY/GREEN(022)-XL	B0763ZT9GW	16.99													
L915628-NAVY(415)-2XL	B0763Y5Y7N	16.99													
L915628-NAVY(415)-L	B0763Y9B44	16.99													
L915628-NAVY(415)-M	B0763Y9BWQ	16.99													
L915628-NAVY(415)-S	B076429V8R	16.99													
L915628-NAVY(415)-XL	B0763YDF7L	16.99													
L916436 - Highlight - L	B019PK6NME	13.99		13.99	percent	5	5.00								
L916436 - Highlight - M	B019PK6UZE	16.99		16.99	percent	5	5.00								
L916436 - Highlight - S	B019PK6UYU	13.99		13.99	percent	5	5.00								
L916436 - Highlight - XL	B019PK6NHO	13.99		13.99	percent	5	5.00								
L916436 - Turq - L	B019PK76JS	13.99		13.99	percent	5	5.00								
L916436 - Turq - M	B019PK76DO	13.99		13.99	percent	5	5.00								
L916436 - Turq - S	B019PK6V2Q	13.99		13.99	percent	5	5.00								
L916436 - Turq - XL	B019PK6WXE	13.99		13.99	percent	5	5.00								
L918548-BLUE COMBO(089)-2XL	B0763WQYLB	16.99													
L918548-BLUE COMBO(089)-L	B0763Y9BTR	16.99													
L918548-BLUE COMBO(089)-M	B07641P1WR	12.99													
L918548-BLUE COMBO(089)-S	B0763Y5Y96	16.99													
L918548-BLUE COMBO(089)-XL	B0763WS7HR	16.99													
L918548-GREY(020)-2XL	B07641P1W1	16.99													
L918548-GREY(020)-L	B07641XT8P	16.99													
L918548-GREY(020)-M	B07641MCMW	16.99													
L918548-GREY(020)-S	B0763Y9B3X	16.99													
L918548-GREY(020)-XL	B0763ZT9FD	16.99													
L918658-BLACK(001)-2XL	B076429V4T	16.99													
L918658-BLACK(001)-L	B07641VTYN	16.99													
L918658-BLACK(001)-M	B07641MCRP	16.99													
L918658-BLACK(001)-S	B07641VV4N	11.99													
L918658-BLACK(001)-XL	B0763YDF81	16.99													
L918658-BLUE COMBO(089)-2XL	B0763ZT9GD	12.99													
L918658-BLUE COMBO(089)-L	B07641MCN7	7.99													
L918658-BLUE COMBO(089)-M	B0763WQYHN	22.99													
L918658-BLUE COMBO(089)-S	B0763WR3QK	18.99													
L918658-BLUE COMBO(089)-XL	B0763Y9BS8	9.99													
L918777 - BLUE - SIZE 2XL	B06XBZMZZJ	16.99		16.99	percent	5	5.00								
L918777 - BLUE - SIZE L	B06XC75NZF	16.99		16.99	percent	5	5.00								
L918777 - BLUE - SIZE M	B06XC6ZBZQ	16.99		16.99	percent	5	5.00								
L918777 - BLUE - SIZE XL	B06XBQ9B95	16.99		16.99	percent	5	5.00								
L918777 - GREY - SIZE 2XL	B06XC2Z9FZ	12.99		12.99	percent	5	5.00								
L918777 - GREY - SIZE L	B06XC55FM6	16.99		16.99	percent	5	5.00								
L918777 - GREY - SIZE M	B06XBZPK5X	18.99		18.99	percent	5	5.00								
L918777 - GREY - SIZE S	B06XC6JTJ1	4.99		4.99	percent	5	5.00								
L918777 - GREY - SIZE XL	B06XC7RTSN	16.99		16.99	percent	5	5.00								
L918787 - BLUE - SIZE 2XL	B06XC6WM57	16.99													
L918787 - BLUE - SIZE L	B06XBYBWKN	16.99													
L918787 - BLUE - SIZE M	B06XBZPK35	16.99													
L918787 - BLUE - SIZE S	B06XC7WCW2	14.99													
L918787 - BLUE - SIZE XL	B06XC867CT	16.99													
L918787 - GREY - SIZE 2XL	B06XC16HWD	16.99													
L918787 - GREY - SIZE L	B06XC8HDDX	16.99													
L918787 - GREY - SIZE M	B06XC66B14	18.99													
L918787 - GREY - SIZE S	B06XC5XKH6	18.99		18.99											
L918787 - GREY - SIZE XL	B06XBZN3K6	16.99													
L919168-RED(600)-2XL	B0763YDFDL	16.99													
L919168-RED(600)-L	B07643VCBB	16.99													
L919168-RED(600)-M	B0763WQYKX	16.99													
L919168-RED(600)-S	B07643VC9B	16.99													
L919168-RED(600)-XL	B0763Y9BV9	16.99													
L919644 - Asphalt - 2XL	B071D9926Z	12.99													
L919644 - Asphalt - L	B06ZYC5JL3	12.99													
L919644 - Asphalt - S	B06ZY2MWVH	12.99													
L919644 - Asphalt - XL	B071CZQ2ST	12.99													
L919644 - Blk Heather - L	B019QB252Y	13.99													
L919644 - Blk Heather - M	B019QB251U	13.99													
L919644 - Blk Heather - S	B019QB26UA	13.99													
L919644 - Blk Heather - XL	B019QB275Y	13.99													
L919644 - OCEAN BLUE - SIZE 2XL	B06XC65MSQ	9.99													
L919644 - OCEAN BLUE - SIZE L	B06XBZPJC7	9.99													
L919644 - OCEAN BLUE - SIZE S	B06XBQF2DG	9.99													
L919644 - OCEAN BLUE - SIZE XL	B06XC74G7T	4.99													
L919644 - Turq - L	B00GV2FVR8	13.99													
L919644 - Turq - M	B00GV2FVQE	13.99													
L919644 - Turq - S	B00GV2FVLE	13.99													
L919644 - Turq - XL	B00GV2FVL4	13.99													
L919644-BLUE/HEATHER(434)-2XL	B0763YDBKX	12.99													
L919644-BLUE/HEATHER(434)-S	B0763WR297	12.99													
L919644-BLUE/HEATHER(434)-XL	B07641VV2V	12.99													
L919967 - BLUE - SIZE 2XL	B06XC7TWYN	16.99													
L919967 - BLUE - SIZE L	B06XC5VY9N	16.99													
L919967 - BLUE - SIZE M	B06XC6W2CT	16.99													
L919967 - BLUE - SIZE S	B06XC6C5V2	16.99													
L919967 - BLUE - SIZE XL	B06XBYC1PT	16.99													
L919967 - GREY - SIZE 2XL	B06XBRP5W1	16.99													
L919967 - GREY - SIZE L	B06XBQCJ5D	16.99													
L919967 - GREY - SIZE M	B06XBRP9NW	16.99													
L919967 - GREY - SIZE S	B06XBRP8TQ	16.99													
L919967 - GREY - SIZE XL	B06XC6MKFY	16.99													
L943134-AmparoBlue-2XL	B075RVBYMT	14.99		16.99	percent	5	5.00								
L943134-AmparoBlue-S	B075RWV8PW	14.99		9.99	percent	5	5.00								
L943134-AmparoBlue-XL	B075RTY744	16.99		16.99	percent	5	5.00								
L943134-Black/Concrete-L	B00QT9RQOO	19.99		19.99	percent	5	5.00								
L943134-Black/Concrete-M	B00QT9RQD0	19.99		19.99	percent	5	5.00								
L943134-Black/Concrete-S	B00QT9RQK8	18.99		18.99	percent	5	5.00								
L943134-Blue-L	B075S31HPR	16.99		16.99	percent	5	5.00								
L943134-Blue-S	B075RX5NG6	14.99		19.99	percent	5	5.00								
L943134-Green-S	B075RV4X58	14.99		14.99	percent	5	5.00								
L943134-Green-XL	B075RV6TTL	14.99		19.99	percent	5	5.00								
L943134-Grey-2XL	B075RRK8R4	16.99		19.99	percent	5	5.00								
L943134-Grey-S	B075RVBQL6	14.99		9.99	percent	5	5.00								
L943134-Grey-XL	B075RV4VMK	14.99		19.99	percent	5	5.00								
L943134-Orange-2XL	B075RVWVFV	14.99		20.99	percent	5	5.00								
L943134-Orange-L	B075RTWMQP	16.99		21.99	percent	5	5.00								
L943134-Orange-M	B075RTWMQR	14.99		26.99	percent	5	5.00								
L943134-Orange-S	B075RVBYN6	14.99		21.99	percent	5	5.00								
L943134-Orange-XL	B075RVBYM6	14.99		26.99	percent	5	5.00								
L949778-AmparoBlue-2XL	B075RLGWCV	26.99		26.99	percent	5	5.00								
L949778-AmparoBlue-L	B075RLV3YP	26.99		26.99	percent	5	5.00								
L949778-AmparoBlue-M	B075RLB8MK	26.99		26.99	percent	5	5.00								
L949778-AmparoBlue-S	B075RKBFMW	26.99		26.99	percent	5	5.00								
L949778-AmparoBlue-XL	B075RLV3YQ	26.99		26.99	percent	5	5.00								
L949778-Grey-2XL	B075RGQTT4	26.99		26.99	percent	5	5.00								
L949778-Grey-L	B075RLGWD4	23.99		23.99	percent	5	5.00								
L949778-Grey-M	B075RMB3K1	9.99		9.99	percent	5	5.00								
